id,nombre,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,estadoOperativo,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,fechaInstalacion,CODIGO_INTERNO,CONTRATO_COD,modelo,tipo,accesibilidad,IndicadorExposicion
5492443,barras paralelas en cde,91,casa de campo,9,moncloa - aravaca,operativo,438667.638,4474694.25,etrs89,40.42061761,-3.72296897,5492443_TIPO_VIA_desconocido,5492443_NOM_VIA_desconocido,5492443_NUM_VIA_desconocido,28005,,,1996-01-01,ead_900002,6,barras paralelas (cd02/bar/01-02),deportivas,no,bajo
5492433,banco de abdominales en cde,91,casa de campo,9,moncloa - aravaca,operativo,438665.452,4474690.849,etrs89,40.42058681,-3.72299441,5492433_TIPO_VIA_desconocido,5492433_NOM_VIA_desconocido,5492433_NUM_VIA_desconocido,28005,,,1996-01-01,ead_900003,6,banco de abdominales (cd02/abd/01),deportivas,no,bajo
5492430,vallas de salto en cde,24,legazpi,2,arganzuela,operativo,440784.372,4471202.429,etrs89,40.38931486,-3.69769441,5492430_TIPO_VIA_desconocido,5492430_NOM_VIA_desconocido,5492430_NUM_VIA_desconocido,28005,,,2018-04-16,ead_900018,6,salto lateral (cd01/sal/01-02),deportivas,no,alto
5492419,varios juegos en cde,23,chopera,2,arganzuela,operativo,440776.859,4471205.061,etrs89,40.38933804,-3.69778317,5492419_TIPO_VIA_desconocido,5492419_NOM_VIA_desconocido,5492419_NUM_VIA_desconocido,28005,,,2018-04-16,ead_900017,6,barras fijas (cd01/bar/03),deportivas,no,medio
5492415,barras paralelas en cde,23,chopera,2,arganzuela,operativo,440778.516,4471212.709,etrs89,40.38940705,-3.69776436,5492415_TIPO_VIA_desconocido,5492415_NOM_VIA_desconocido,5492415_NUM_VIA_desconocido,28005,,,1996-01-01,ead_900011,6,barras paralelas (cd01/bar/01-02),deportivas,no,bajo
5492411,banco de abdominales en cde,24,legazpi,2,arganzuela,operativo,440785.155,4471208.989,etrs89,40.38937401,-3.69768579,5492411_TIPO_VIA_desconocido,5492411_NOM_VIA_desconocido,5492411_NUM_VIA_desconocido,28005,,,1996-01-01,ead_900013,6,banco de abdominales (cd01/ban/01),deportivas,no,bajo
5268590,varios juegos en cde,54,hispanoamerica,5,chamartin,operativo,442946.57,4478430.6,etrs89,40.45458089,-3.67286901,calle,puerto rico,22,28016,parque orlando zapata tamayo,11024272,2020-02-03,d050313,ae21,,deportivas,no,alto
5268587,varios juegos en cde,54,hispanoamerica,5,chamartin,operativo,442945.11,4478434.83,etrs89,40.4546189,-3.6728866,calle,puerto rico,22,28016,parque orlando zapata tamayo,11024272,2003-02-20,d050310,ae21,,deportivas,no,medio
5268585,banco de abdominales en cde,54,hispanoamerica,5,chamartin,operativo,442930.51,4478428.96,etrs89,40.45456502,-3.67305825,calle,puerto rico,22,28016,parque orlando zapata tamayo,11024272,2020-02-03,d050309,ae21,,deportivas,no,medio
9176459,varios juegos en cde,121,orcasitas,12,usera,operativo,440080.002,4468780.383,etrs89,40.36744543,-3.70576517,9176459_TIPO_VIA_desconocido,rda cooperativas,9176459_NUM_VIA_desconocido,28041,"rda cooperativas, 000002",11080736,2022-10-13,c127001,ae21,,deportivas,no,bajo
9176458,varios juegos en cde,52,prosperidad,5,chamartin,operativo,443725.977,4478162.732,etrs89,40.45222095,-3.66365379,calle,padre claret,38,28002,parque felix rguez de la fuente,31041818,2022-11-30,c050612,ae21,,deportivas,no,alto
9176407,varios juegos en cde,52,prosperidad,5,chamartin,operativo,443726.043,4478180.658,etrs89,40.45238244,-3.6636546,calle,padre claret,38,28002,parque felix rguez de la fuente,31041818,2022-11-30,c050606,ae21,,deportivas,no,bajo
9176403,varios juegos en cde,52,prosperidad,5,chamartin,operativo,443720.223,4478186.081,etrs89,40.4524309,-3.66372371,calle,padre claret,38,28002,parque felix rguez de la fuente,31041818,2022-11-30,c050602,ae21,,deportivas,no,alto
9160076,varios juegos en cde,173,butarque,17,villaverde,operativo,442337.514,4467132.065,etrs89,40.35275558,-3.67902797,avenida,los rosales,121,28021,c/mica,20176939,2023-02-01,d176706,ae21,,deportivas,no,bajo
9160074,varios juegos en cde,173,butarque,17,villaverde,operativo,442321.705,4467150.255,etrs89,40.35291836,-3.67921576,avenida,los rosales,121,28021,c/mica,20176939,2023-01-02,d176705,ae21,,deportivas,no,alto
9160072,varios juegos en cde,173,butarque,17,villaverde,operativo,442326.666,4467145.162,etrs89,40.35287282,-3.67915689,avenida,los rosales,121,28021,c/mica,20176939,2023-01-02,d176704,ae21,,deportivas,no,alto
9159142,varios juegos en cde,171,villaverde alto - casco historico de villaverde,17,villaverde,operativo,440390.407,4465013.405,etrs89,40.33353256,-3.7017575,9159142_TIPO_VIA_desconocido,laguna del marquesado,9159142_NUM_VIA_desconocido,28021,laguna del marquesado,11123785,2002-01-23,c178213,ae21,,deportivas,no,medio
9159126,varios juegos en cde,171,villaverde alto - casco historico de villaverde,17,villaverde,operativo,440372.944,4465009.966,etrs89,40.33350034,-3.70196274,9159126_TIPO_VIA_desconocido,laguna del marquesado,9159126_NUM_VIA_desconocido,28021,laguna del marquesado,11123785,2023-01-02,c178208,ae21,,deportivas,no,bajo
9159040,varios juegos en cde,162,piovera,16,hortaleza,operativo,447081.48,4479153.377,etrs89,40.46136563,-3.62416637,9159040_TIPO_VIA_desconocido,dionisio inca yupanqui,9159040_NUM_VIA_desconocido,28043,dionisio inca yupanqui,20055118,2004-01-01,c167507,ae21,,deportivas,no,bajo
9159017,varios juegos en cde,162,piovera,16,hortaleza,operativo,447100.2,4479161.546,etrs89,40.46144041,-3.62394627,9159017_TIPO_VIA_desconocido,dionisio inca yupanqui,9159017_NUM_VIA_desconocido,28043,dionisio inca yupanqui,20055118,2004-01-01,c167504,ae21,,deportivas,no,medio
9159006,varios juegos en cde,151,ventas,15,ciudad lineal,operativo,444988.353,4475488.088,etrs89,40.42821083,-3.6485356,9159006_TIPO_VIA_desconocido,marques de corbera,9159006_NUM_VIA_desconocido,28017,marques de corbera,20105908,2023-01-13,c159304,ae21,,deportivas,no,alto
9159003,varios juegos en cde,151,ventas,15,ciudad lineal,operativo,444982.532,4475480.216,etrs89,40.42813952,-3.64860354,9159003_TIPO_VIA_desconocido,marques de corbera,9159003_NUM_VIA_desconocido,28017,marques de corbera,20105908,1996-01-01,c159301,ae21,,deportivas,no,alto
5268583,barra de equilibrio en cde,54,hispanoamerica,5,chamartin,operativo,442936.78,4478431.26,etrs89,40.45458617,-3.67298452,calle,puerto rico,22,28016,parque orlando zapata tamayo,11024272,2020-02-03,d050308,ae21,,deportivas,no,alto
5268582,barra de equilibrio en cde,54,hispanoamerica,5,chamartin,operativo,442929.76,4478445.55,etrs89,40.45471442,-3.67306859,calle,puerto rico,22,28016,parque orlando zapata tamayo,11024272,2020-02-03,d050307,ae21,,deportivas,no,alto
5263778,barras paralelas en cde,54,hispanoamerica,5,chamartin,operativo,442940.79,4478436.63,etrs89,40.45463482,-3.67293771,parque,orlando zapata tamayo,5263778_NUM_VIA_desconocido,28016,parque orlando zapata tamayo,11024299,2020-02-03,d050304,ae21,,deportivas,no,alto
5263058,vallas de salto en cde,54,hispanoamerica,5,chamartin,operativo,442945.22,4478419.49,etrs89,40.45448072,-3.67288393,parque,orlando zapata tamayo,5263058_NUM_VIA_desconocido,28016,parque orlando zapata tamayo,11024299,1996-01-01,d050302,ae21,,deportivas,no,bajo
5262643,varios juegos en cde,54,hispanoamerica,5,chamartin,operativo,442931.03,4478422.79,etrs89,40.45450947,-3.67305157,parque,orlando zapata tamayo,5262643_NUM_VIA_desconocido,28016,parque orlando zapata tamayo,11024299,2003-02-20,d050301,ae21,,deportivas,no,medio
5252818,barra defflexiones en cde,205,rosas,20,san blas - canillejas,operativo,448781.174,4476314.388,etrs89,40.43589682,-3.60389083,plaza,grecia,1,28022,"plaza grecia, 1",20097003,2019-06-30,d206004,ae21,,deportivas,no,bajo
5252817,barra de equilibrio en cde,205,rosas,20,san blas - canillejas,operativo,448784.75,4476323.12,etrs89,40.43597571,-3.60384938,plaza,grecia,1,28022,,20097003,2019-06-30,d206003,ae21,,deportivas,no,alto
5252805,banco de abdominales en cde,205,rosas,20,san blas - canillejas,operativo,448775.79,4476339.46,etrs89,40.43612236,-3.60395633,plaza,grecia,1,28022,,20097003,2019-06-30,d206001,ae21,,deportivas,no,bajo
5249142,varios juegos en cde,91,casa de campo,9,moncloa - aravaca,operativo,437590.59,4474748.03,etrs89,40.421022,-3.73566921,paseo,paseo puerta del angel,1,28011,,,1996-01-01,5249142_CODIGO_INTERNO_desconocido,6,pmpp1 ping-pong,deportivas,no,alto
5249141,varios juegos en cde,91,casa de campo,9,moncloa - aravaca,operativo,437590.38,4474740.26,etrs89,40.42095199,-3.73567093,paseo,paseo puerta del angel,1,28011,,,1996-01-01,5249141_CODIGO_INTERNO_desconocido,6,pmpp1 ping-pong,deportivas,no,bajo
5249138,varios juegos en cde,91,casa de campo,9,moncloa - aravaca,operativo,435807.43,4473807.75,etrs89,40.41241596,-3.75659213,paseo,paseo puerta del angel,1,28011,,,1996-01-01,5249138_CODIGO_INTERNO_desconocido,6,poste pista de tenis,deportivas,no,medio
5249137,varios juegos en cde,91,casa de campo,9,moncloa - aravaca,operativo,435663.92,4473676.91,etrs89,40.41122622,-3.75827021,paseo,paseo puerta del angel,1,28011,,,1996-01-01,5249137_CODIGO_INTERNO_desconocido,6,jcir19 lumbares y abdominales,deportivas,no,bajo
5245784,vallas de salto en cde,91,casa de campo,9,moncloa - aravaca,operativo,435343.36,4476951.73,etrs89,40.44070208,-3.76238107,paseo,paseo puerta del angel,1,28011,,,1996-01-01,5245784_CODIGO_INTERNO_desconocido,6,jcir16 salto en apoyo,deportivas,no,bajo
5245783,vallas de salto en cde,91,casa de campo,9,moncloa - aravaca,operativo,436863.54,4474454.68,etrs89,40.41832454,-3.74420972,paseo,paseo puerta del angel,1,28011,,,1996-01-01,5245783_CODIGO_INTERNO_desconocido,6,jcir16 salto en apoyo,deportivas,no,bajo
5245774,escalera horizontal en cde,91,casa de campo,9,moncloa - aravaca,operativo,437050.93,4474585.91,etrs89,40.41952091,-3.74201406,paseo,paseo puerta del angel,1,28011,,,1996-01-01,5245774_CODIGO_INTERNO_desconocido,6,jcir14 salto y rebote,deportivas,no,medio
5245772,escalera horizontal en cde,91,casa de campo,9,moncloa - aravaca,operativo,435655.08,4473673.16,etrs89,40.41119176,-3.75837401,paseo,paseo puerta del angel,1,28011,,,1996-01-01,5245772_CODIGO_INTERNO_desconocido,6,jcir14 salto y rebote,deportivas,no,alto
5245771,escalera horizontal en cde,91,casa de campo,9,moncloa - aravaca,operativo,435636.88,4473685.74,etrs89,40.41130368,-3.75858977,paseo,paseo puerta del angel,1,28011,,,1996-01-01,5245771_CODIGO_INTERNO_desconocido,6,jcir10 salto en altura,deportivas,no,alto
5245765,barra defflexiones en cde,91,casa de campo,9,moncloa - aravaca,operativo,436683.52,4474424.29,etrs89,40.4180371,-3.74632848,paseo,paseo puerta del angel,1,28011,,,1996-01-01,5245765_CODIGO_INTERNO_desconocido,6,jcir15 equilibrio en desnivel,deportivas,no,medio
5245734,barra de estiramientos en cde,91,casa de campo,9,moncloa - aravaca,operativo,437258.66,4474690.99,etrs89,40.4204832,-3.739576,paseo,paseo puerta del angel,1,28011,,,1996-01-01,5245734_CODIGO_INTERNO_desconocido,6,jcir03 espalderas,deportivas,no,bajo
5245651,barra de equilibrio en cde,91,casa de campo,9,moncloa - aravaca,operativo,437034.62,4474535.82,etrs89,40.41906844,-3.74220134,paseo,paseo puerta del angel,1,28011,,,1996-01-01,5245651_CODIGO_INTERNO_desconocido,6,jcir07 pulso,deportivas,no,medio
5245649,barra de equilibrio en cde,91,casa de campo,9,moncloa - aravaca,operativo,435837.06,4473765.92,etrs89,40.41204142,-3.75623871,paseo,paseo puerta del angel,1,28011,,,1996-01-01,5245649_CODIGO_INTERNO_desconocido,6,jcir07 pulso,deportivas,no,bajo
5240868,varios juegos en cde,143,marroquina,14,moratalaz,operativo,446321.94,4473918.21,etrs89,40.41415555,-3.63268227,avenida,avenida del doctor garcia tapia,125,28030,,,1996-01-01,5240868_CODIGO_INTERNO_desconocido,6,cdc-9 portico de anillas,deportivas,no,alto
5240867,varios juegos en cde,143,marroquina,14,moratalaz,operativo,445318.23,4473666.13,etrs89,40.41181933,-3.64449024,avenida,avenida del doctor garcia tapia,125,28030,,,1996-01-01,5240867_CODIGO_INTERNO_desconocido,6,kpx131 - banco pectoral doble,deportivas,no,bajo
5240866,varios juegos en cde,143,marroquina,14,moratalaz,operativo,445318.8,4473669.73,etrs89,40.4118518,-3.64448383,avenida,avenida del doctor garcia tapia,125,28030,,,1996-01-01,5240866_CODIGO_INTERNO_desconocido,6,kpx125 - bicicleta eliptica,deportivas,no,alto
5240848,multiejercicio en cde,143,marroquina,14,moratalaz,operativo,446319.47,4473931.14,etrs89,40.41427187,-3.63271247,avenida,avenida del doctor garcia tapia,125,28030,,,1996-01-01,5240848_CODIGO_INTERNO_desconocido,6,cdc-7 portico de brazos,deportivas,no,medio
5240847,multiejercicio en cde,143,marroquina,14,moratalaz,operativo,445407.13,4473753.78,etrs89,40.41261477,-3.64345003,avenida,avenida del doctor garcia tapia,125,28030,,,1996-01-01,5240847_CODIGO_INTERNO_desconocido,6,eu0600b barras,deportivas,no,medio
5240846,multiejercicio en cde,143,marroquina,14,moratalaz,operativo,445406.01,4473756.7,etrs89,40.412641,-3.64346348,avenida,avenida del doctor garcia tapia,125,28030,,,1996-01-01,5240846_CODIGO_INTERNO_desconocido,6,220548 vault rails m,deportivas,no,medio
5240845,multiejercicio en cde,143,marroquina,14,moratalaz,operativo,445403.69,4473751.91,etrs89,40.41259769,-3.64349041,avenida,avenida del doctor garcia tapia,125,28030,,,1996-01-01,5240845_CODIGO_INTERNO_desconocido,6,220523 spider cage m,deportivas,no,bajo
5240843,multiejercicio en cde,143,marroquina,14,moratalaz,operativo,445401.58,4473756.52,etrs89,40.41263909,-3.64351567,avenida,avenida del doctor garcia tapia,125,28030,,,1996-01-01,5240843_CODIGO_INTERNO_desconocido,6,220531 tic-tac cube m,deportivas,no,alto
5240841,multiejercicio en cde,143,marroquina,14,moratalaz,operativo,445400.66,4473748.99,etrs89,40.41257119,-3.64352587,avenida,avenida del doctor garcia tapia,125,28030,,,1996-01-01,5240841_CODIGO_INTERNO_desconocido,6,220502 precision ball (grey),deportivas,no,medio
5240840,multiejercicio en cde,143,marroquina,14,moratalaz,operativo,445398.88,4473750.59,etrs89,40.41258549,-3.64354699,avenida,avenida del doctor garcia tapia,125,28030,,,1996-01-01,5240840_CODIGO_INTERNO_desconocido,6,220505 pyramid climber,deportivas,no,bajo
5240838,multiejercicio en cde,143,marroquina,14,moratalaz,operativo,445396.05,4473757.98,etrs89,40.41265188,-3.64358097,avenida,avenida del doctor garcia tapia,125,28030,,,1996-01-01,5240838_CODIGO_INTERNO_desconocido,6,220513 gibbonswing l,deportivas,no,bajo
5240837,multiejercicio en cde,143,marroquina,14,moratalaz,operativo,445396.16,4473752.68,etrs89,40.41260414,-3.64357922,avenida,avenida del doctor garcia tapia,125,28030,,,1996-01-01,5240837_CODIGO_INTERNO_desconocido,6,eu0600b barras,deportivas,no,bajo
5240835,multiejercicio en cde,143,marroquina,14,moratalaz,operativo,445395.77,4473750.58,etrs89,40.41258519,-3.64358364,avenida,avenida del doctor garcia tapia,125,28030,,,1996-01-01,5240835_CODIGO_INTERNO_desconocido,6,220540 precision bar,deportivas,no,bajo
5240829,multiejercicio en cde,143,marroquina,14,moratalaz,operativo,445302.25,4473705.94,etrs89,40.41217691,-3.64468199,avenida,avenida del doctor garcia tapia,125,28030,,,1996-01-01,5240829_CODIGO_INTERNO_desconocido,6,pectorales y espalda,deportivas,no,bajo
5240820,banco de abdominales en cde,143,marroquina,14,moratalaz,operativo,446320.59,4473922.99,etrs89,40.41419852,-3.63269859,avenida,avenida del doctor garcia tapia,125,28030,,,1996-01-01,5240820_CODIGO_INTERNO_desconocido,6,cdc-3 banco lumbar/abdominales,deportivas,no,alto
5238973,varios juegos en cde,166,valdefuentes,16,hortaleza,operativo,445944.91,4481945.71,etrs89,40.48644721,-3.63780925,avenida,avenida de las fuerzas armadas,11,28055,,,1996-01-01,5238973_CODIGO_INTERNO_desconocido,6,cdc-9 portico de anillas,deportivas,no,medio
5238967,varios juegos en cde,166,valdefuentes,16,hortaleza,operativo,447644.19,4483485.98,etrs89,40.50043165,-3.61788742,avenida,avenida de las fuerzas armadas,11,28055,,,1996-01-01,5238967_CODIGO_INTERNO_desconocido,6,je-136-9 pulso,deportivas,no,alto
5238962,varios juegos en cde,166,valdefuentes,16,hortaleza,operativo,447153.95,4483575.02,etrs89,40.50120269,-3.62368019,avenida,avenida de las fuerzas armadas,11,28055,,,1996-01-01,5238962_CODIGO_INTERNO_desconocido,6,mo650.10fm canasta baloncesto,deportivas,no,alto
9158814,varios juegos en cde,159,costillares,15,ciudad lineal,operativo,443471.944,4480841.261,etrs89,40.47633315,-3.66688808,calle,golfo de salonica,11,28033,parque doctor fernandez catalina,20134985,2003-01-01,c158308,ae21,,deportivas,no,medio
9158798,varios juegos en cde,159,costillares,15,ciudad lineal,operativo,443459.244,4480835.242,etrs89,40.47627806,-3.66703736,calle,golfo de salonica,11,28033,parque doctor fernandez catalina,20134985,2001-01-04,c158302,ae21,,deportivas,no,bajo
9149780,varios juegos en cde,131,entrevias,13,puente de vallecas,operativo,443699.551,4469933.877,etrs89,40.37808911,-3.66323713,avenida,entrevias,92,28053,"avda entrevias, 000092",11088012,2013-08-01,d135110,ae21,,deportivas,no,alto
9149761,barra defflexiones en cde,131,entrevias,13,puente de vallecas,operativo,443685.329,4469943.809,etrs89,40.37817762,-3.66340554,avenida,entrevias,92,28053,"avda entrevias, 000092",11088012,2013-08-01,d135109,ae21,,deportivas,no,alto
9149677,banco de abdominales en cde,131,entrevias,13,puente de vallecas,operativo,443678.582,4469948.109,etrs89,40.3782159,-3.6634854,avenida,entrevias,92,28053,"avda entrevias, 000092",11088012,2013-08-01,d135107,ae21,,deportivas,no,bajo
9149539,varios juegos en cde,131,entrevias,13,puente de vallecas,operativo,443704.578,4469929.886,etrs89,40.3780535,-3.66317756,avenida,entrevias,92,28053,"avda entrevias, 000092",11088012,2013-01-08,d135104,ae21,,deportivas,no,bajo
9054330,varios juegos en cde,136,numancia,13,puente de vallecas,operativo,443432.889,4472590.645,etrs89,40.40200477,-3.66661424,9054330_TIPO_VIA_desconocido,pastora carlota,9054330_NUM_VIA_desconocido,28038,pastora carlota,31018766,2011-11-22,c138708,ae21,,deportivas,no,medio
9054165,varios juegos en cde,136,numancia,13,puente de vallecas,operativo,443435.469,4472608.306,etrs89,40.40216404,-3.66658541,9054165_TIPO_VIA_desconocido,pastora carlota,9054165_NUM_VIA_desconocido,28038,pastora carlota,31018766,2022-11-11,c138705,ae21,,deportivas,no,medio
9054159,varios juegos en cde,136,numancia,13,puente de vallecas,operativo,443441.356,4472594.878,etrs89,40.40204348,-3.66651485,9054159_TIPO_VIA_desconocido,pastora carlota,9054159_NUM_VIA_desconocido,28038,pastora carlota,31018766,1996-01-01,c138703,ae21,,deportivas,no,medio
9052590,varios juegos en cde,163,canillas,16,hortaleza,operativo,445564.349,4479414.606,etrs89,40.46362091,-3.64208207,calle,alcorisa,4,28043,"ctra · carretera canillas 98 , ascendiente 1: 163",11116820,2022-11-22,d166613,ae21,,deportivas,no,bajo
9052582,banco de abdominales en cde,163,canillas,16,hortaleza,operativo,445567.656,4479422.808,etrs89,40.46369501,-3.64204377,calle,alcorisa,4,28043,"ctra · carretera canillas 98 , ascendiente 1: 163",11116820,2022-11-22,d166606,ae21,,deportivas,no,bajo
9052581,varios juegos en cde,163,canillas,16,hortaleza,operativo,445564.68,4479418.244,etrs89,40.4636537,-3.64207848,calle,alcorisa,4,28043,"ctra · carretera canillas 98 , ascendiente 1: 163",11116820,2007-01-01,d166605,ae21,,deportivas,no,bajo
9052567,varios juegos en cde,133,palomeras bajas,13,puente de vallecas,operativo,444045.173,4471340.814,etrs89,40.39078693,-3.65928942,calle,arroyo del olivar,15,28053,sierra del valle,11095427,2022-11-22,d136912,ae21,,deportivas,no,bajo
9052566,varios juegos en cde,133,palomeras bajas,13,puente de vallecas,operativo,444046.662,4471340.054,etrs89,40.39078018,-3.65927181,calle,arroyo del olivar,15,28053,sierra del valle,11095427,2022-11-22,d136911,ae21,,deportivas,no,alto
9052563,banco de abdominales en cde,133,palomeras bajas,13,puente de vallecas,operativo,444046.827,4471338.697,etrs89,40.39076797,-3.65926974,calle,arroyo del olivar,15,28053,sierra del valle,11095427,2022-11-22,d136908,ae21,,deportivas,no,medio
9052560,banco de abdominales en cde,133,palomeras bajas,13,puente de vallecas,operativo,444049.77,4471338.995,etrs89,40.39077085,-3.6592351,calle,arroyo del olivar,15,28053,sierra del valle,11095427,2022-11-22,d136905,ae21,,deportivas,no,medio
9052228,varios juegos en cde,133,palomeras bajas,13,puente de vallecas,operativo,444048.084,4471342.402,etrs89,40.39080143,-3.65925526,calle,arroyo del olivar,15,28053,sierra del valle,11095427,2022-11-22,d136902,ae21,,deportivas,no,alto
9052201,varios juegos en cde,133,palomeras bajas,13,puente de vallecas,operativo,443873.66,4470628.263,etrs89,40.38435631,-3.66124736,calle,la diligencia,6,28018,cv calle candilejas,31043258,2022-11-22,d136811,ae21,,deportivas,no,alto
9052199,varios juegos en cde,133,palomeras bajas,13,puente de vallecas,operativo,443868.368,4470617.482,etrs89,40.38425883,-3.66130876,calle,la diligencia,6,28018,cv calle candilejas,31043258,2022-11-22,d136809,ae21,,deportivas,no,alto
