ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,tipo
16883,area infantil,55,nueva españa,5.0,chamartin,operativo,441754.204,4478987.636,etrs89,40.45951621,-3.68698153,avenida,alberto alcocer,9,28036.0,"jardines san fernando del jarama  1 , ascen",11025686.0,2005-09-27,5017,ae21,20,infantil
16884,area infantil,55,nueva españa,5.0,chamartin,operativo,441696.43,4478955.068,etrs89,40.45921877,-3.68765991,avenida,alberto alcocer,9,28036.0,"jardines san fernando del jarama   2 , asce",11025686.0,1998-01-01,5018,ae21,13,infantil
16888,area infantil,54,hispanoamerica,5.0,chamartin,operativo,442738.874,4478603.439,etrs89,40.45612362,-3.67533393,calle,puerto rico,27,28016.0,"calle puerto rico 27 , ascendiente 1: 054 · h",11025193.0,2006-02-01,5021,ae21,13,infantil
16890,area infantil,54,hispanoamerica,5.0,chamartin,operativo,443661.55,4478357.49,etrs89,40.45397106,-3.66443083,paseo,cerezos,6,28016.0,"calle jacintos, 43-45",31049108.0,2021-12-05,5024,ae21,11,infantil
16892,area infantil,54,hispanoamerica,5.0,chamartin,operativo,442972.94,4478389.53,etrs89,40.45421273,-3.67255434,calle,victor de la serna,19,28016.0,"calle victor de la serna , ascendiente 1: 054",11024289.0,2007-10-31,5026,ae21,15,infantil
16896,area infantil,53,ciudad jardin,5.0,chamartin,operativo,442994.59,4477891.98,etrs89,40.44973204,-3.67225435,calle,charca verde,1,28002.0,"calle charca verde , ascendiente 1: 053 · ciu",11023167.0,2005-10-20,5031,ae21,16,infantil
16898,area infantil,52,prosperidad,5.0,chamartin,operativo,443304.849,4477462.687,etrs89,40.44588598,-3.66855744,calle,baeza,7,28002.0,"calle baeza 7-9 , ascendiente 1: 052 · prospe",11022256.0,2006-08-03,5033,ae21,31,infantil
16900,area infantil,53,ciudad jardin,5.0,chamartin,operativo,443115.0,4477621.38,etrs89,40.4473026,-3.67081024,calle,nieremberg,6,28002.0,"calle nieremberg , ascendiente 1: 053 · ciuda",11023701.0,2005-12-15,5035,ae21,12,infantil
16902,area infantil,52,prosperidad,5.0,chamartin,operativo,443517.86,4477429.32,etrs89,40.44559989,-3.66604278,calle,corazon de maria,62,28002.0,"calle corazon de maria , ascendiente 1: 052 ·",11027458.0,2006-04-18,5037,ae21,21,infantil
16904,area infantil,52,prosperidad,5.0,chamartin,operativo,442685.999,4476753.423,etrs89,40.43945416,-3.67579054,calle,san fernando del jarama,14,28002.0,"calle san fernando del jarama , ascendiente 1",20052668.0,2006-02-20,5039,ae21,36,infantil
17340,area infantil,103,lucero,10.0,latina,operativo,436484.82,4472572.828,etrs89,40.40134326,-3.74848562,plaza,remondo,1,28047.0,"plaza remondo c/ castroserna, ascendiente 1: 103 · lucero",20019824.0,2004-12-10,10066,ae21,6,infantil
17342,area infantil,101,los carmenes,10.0,latina,operativo,436887.4,4472703.68,etrs89,40.40255264,-3.74375482,calle,carlos fuentes,19,28047.0,"calle carlos fuentes alhambra 1, ascendiente 1: 101 · c",11059668.0,2004-12-10,10069,ae21,5,infantil
17344,area infantil,101,los carmenes,10.0,latina,operativo,436856.98,4472701.65,etrs89,40.40253204,-3.74411308,calle,carlos fuentes,2,28047.0,"calle carlos fuentes alhambra 2, ascendiente 1: 101 · c",31053835.0,2004-12-10,10070,ae21,8,infantil
17346,area infantil,103,lucero,10.0,latina,operativo,436158.34,4472728.73,etrs89,40.40272272,-3.7523483,calle,cebreros,97,28011.0,"calle cebreros 152 frente a c/ alverja (zona 2), ascendiente 1: 103 · luc",11063865.0,1998-01-01,10072,ae21,7,infantil
17348,area infantil,103,lucero,10.0,latina,operativo,436665.57,4472941.79,etrs89,40.40468079,-3.74639248,calle,cebreros,46,28011.0,"parque cebreros nº46 , ascendiente 1: 103 ·",11063105.0,2007-02-02,10074,ae21,8,infantil
17350,area infantil,103,lucero,10.0,latina,operativo,436503.543,4472737.652,etrs89,40.40282949,-3.74828144,calle,coca,12,28047.0,"calle coca frente al nº 10-16, ascendiente 1: 103 · lucero , as",11063496.0,2002-02-07,10076,ae21,6,infantil
17352,area infantil,101,los carmenes,10.0,latina,operativo,437779.9,4472910.95,etrs89,40.40448699,-3.73325818,calle,luisa muriel,2,28047.0,"calle sepulveda 109-111, ascendiente 1: 101 · carmen",11059611.0,2007-02-13,10079,ae21,11,infantil
17355,area infantil,101,los carmenes,10.0,latina,operativo,437948.9,4473024.52,etrs89,40.40552269,-3.73127776,calle,pablo sarasate,14,28047.0,"calle pablo sarasate 14 , ascendiente 1: 101",20085841.0,2013-02-07,10081,ae21,14,infantil
17357,area infantil,103,lucero,10.0,latina,operativo,436727.87,4472031.04,etrs89,40.39648111,-3.74556781,calle,cullera,3,28047.0,"calle cullera 03 posterior, ascendiente 1: 103 · lucer",11063706.0,2007-02-14,10083,ae21,7,infantil
17359,area infantil,103,lucero,10.0,latina,operativo,436610.055,4472413.705,etrs89,40.39991936,-3.74699408,calle,castroserna,6,28047.0,"parque cerro de la mica c/ castroserna y c/ alejandra moran, ascendiente 1: 103",20087002.0,2017-12-04,10085,ae21,12,infantil
17361,area infantil,104,aluche,10.0,latina,operativo,435891.41,4471795.72,etrs89,40.39429729,-3.75539975,calle,camarena,59,28047.0,"calle camarena 71 , ascendiente 1: 104 · aluc",31050930.0,2007-10-19,10087,ae21,5,infantil
17363,area infantil,104,aluche,10.0,latina,operativo,436876.33,4471869.72,etrs89,40.39503914,-3.74380258,glorieta,los carmenes,2,28047.0,"glorieta carmenes , ascendiente 1: 104 · al",11064341.0,1998-01-01,10091,ae21,7,infantil
17365,area infantil,101,los carmenes,10.0,latina,operativo,437097.16,4471990.79,etrs89,40.3961465,-3.74121265,calle,escalonilla,19,28047.0,"calle escalonilla 19 con c/ gallur, ascendiente 1: 101 · c",11059305.0,2005-01-24,10093,ae21,9,infantil
17367,area infantil,105,campamento,10.0,latina,operativo,434292.34,4471835.21,etrs89,40.39452841,-3.77424426,calle,daniel segovia,10,28024.0,"calle cine c/ daniel segovia, ascendiente 1: 105 · campamento",31033379.0,2013-10-05,10095,ae21,5,infantil
17369,area infantil,105,campamento,10.0,latina,operativo,433803.1,4471742.86,etrs89,40.39365775,-3.77999895,calle,mingorria,14,28024.0,"calle sanchidrian (posterior) mingorria nº 14, ascendiente 1: 105 · camp",11066878.0,2007-01-24,10099,ae21,5,infantil
17371,area infantil,102,puerta del angel,10.0,latina,operativo,437544.42,4473383.94,etrs89,40.40873025,-3.73607949,calle,mauregato,9,28011.0,"calle mauregato c/ juan anton, ascendiente 1: 102 · puerta",20078638.0,2004-12-13,10102,ae21,8,infantil
17373,area infantil,102,puerta del angel,10.0,latina,operativo,437343.32,4473272.15,etrs89,40.40770809,-3.73843839,plaza,mariano lanuza,9,28011.0,"plaza mariano lanuza c/ domingo de zaicita, ascendiente 1: 102 ·",11062454.0,2007-02-13,10104,ae21,3,infantil
17375,area infantil,103,lucero,10.0,latina,operativo,436883.591,4473214.291,etrs89,40.40715214,-3.74385034,calle,higueras,15,28011.0,"calle higueras rafael lopez-pando c/ jaraiz de la vega, ascendiente 1: 103 · lucero",31016225.0,2006-06-19,10106,ae21,5,infantil
17378,area infantil,102,puerta del angel,10.0,latina,operativo,438357.007,4474029.627,etrs89,40.41460745,-3.72656592,calle,san crispin,7,28011.0,"calle san crispin 7 , ascendiente 1: 102 · pu",11068832.0,2006-07-18,10112,ae21,7,infantil
17380,area infantil,104,aluche,10.0,latina,operativo,435523.56,4471549.73,etrs89,40.39205291,-3.75970891,calle,quero,27,28024.0,"parque aluche , ascendiente 1: 104 · aluche",11065522.0,2006-05-09,10115,ae21,5,infantil
17382,area infantil,104,aluche,10.0,latina,operativo,435505.94,4471448.67,etrs89,40.39114116,-3.75990627,calle,quero,35,28024.0,"parque aluche c/ quero, ascendiente 1: 104 · aluche",11065526.0,2005-05-20,10117,ae21,8,infantil
17384,area infantil,104,aluche,10.0,latina,operativo,435844.95,4471448.41,etrs89,40.391165,-3.75591216,calle,camarena,138,28047.0,"calle camarena 138 , ascendiente 1: 104 · alu",20020300.0,1998-01-01,10119,ae21,6,infantil
17386,area infantil,102,puerta del angel,10.0,latina,operativo,438369.29,4473836.82,etrs89,40.41287147,-3.72640247,calle,doña urraca,17,28011.0,"calle doña urraca c/v plaza huarte san juan, ascendiente 1: 102 · p",31051688.0,2005-12-01,10122,ae21,5,infantil
17388,area infantil,102,puerta del angel,10.0,latina,operativo,438272.459,4473225.238,etrs89,40.4073549,-3.72748434,calle,sepulveda,12,28011.0,"calle sepulveda parque caramuel. fte. al polideportivo, ascendiente 1: 102 · puerta",31033278.0,2005-01-13,10124,ae21,7,infantil
17390,area infantil,104,aluche,10.0,latina,operativo,435599.249,4472048.525,etrs89,40.39655211,-3.7588676,calle,tembleque,22,28024.0,"parque aluche c/ tembleque nº 22, ascendiente 1: 104 · aluche",11065800.0,2006-09-05,10128,ae21,10,infantil
17392,area infantil,105,campamento,10.0,latina,operativo,432481.04,4470124.62,etrs89,40.37897398,-3.79540389,avenida,arqueros,29,28024.0,"avenida alabarderos 29 , ascendiente 1: 105",11066995.0,2007-01-10,10133,ae21,4,infantil
17394,area infantil,101,los carmenes,10.0,latina,operativo,437172.106,4472431.364,etrs89,40.40012103,-3.74037308,calle,concejal francisco jose jimenez martin,7,28047.0,"parque cuña verde , ascendiente 1: 101 · car",31012807.0,2007-04-10,10135,ae21,6,infantil
17396,area infantil,107,aguilas,10.0,latina,operativo,433908.96,4469798.2,etrs89,40.37614794,-3.77854998,calle,logrosan,2,28044.0,"calle logrosan 2 , ascendiente 1: 107 · aguil",11067978.0,2007-04-25,10137,ae21,12,infantil
17398,area infantil,104,aluche,10.0,latina,operativo,434929.62,4471883.96,etrs89,40.3950176,-3.76674071,calle,escalona,90,28024.0,"calle seseña 0 c/ escalona (carrefour) zona 1, ascendiente 1: 104 · aluche ,",31051792.0,2007-03-08,10141,ae21,6,infantil
17401,area infantil,102,puerta del angel,10.0,latina,operativo,438483.11,4474100.15,etrs89,40.41525208,-3.72508651,calle,saavedra fajardo,4,28011.0,"calle saavedra fajardo 4 , ascendiente 1: 102",31013709.0,2009-05-20,10144,ae21,16,infantil
17403,area infantil,106,cuatro vientos,10.0,latina,operativo,435017.44,4469151.67,etrs89,40.3704109,-3.76542734,calle,xilofono,2,28054.0,"calle xilofono n 2-4 , ascendiente 1: 106 · c",31013590.0,2008-03-20,10146,ae21,9,infantil
17405,area infantil,104,aluche,10.0,latina,operativo,435597.277,4471481.491,etrs89,40.39144389,-3.75883349,calle,valmojado,10,28047.0,"parque aluche , ascendiente 1: 104 · aluche",31044415.0,2011-11-28,10148,ae21,9,infantil
17407,area infantil,104,aluche,10.0,latina,operativo,434976.498,4471462.398,etrs89,40.39122367,-3.76614534,avenida,padre piquer,31,28024.0,"avenida padre piquer 40 , ascendiente 1: 104",11065627.0,1998-01-01,10150,ae21,10,infantil
17409,area infantil,115,puerta bonita,11.0,carabanchel,operativo,437051.78,4470187.11,etrs89,40.37989472,-3.7415691,calle,sombra,17,28025.0,"sombra, 000017",11076568.0,2003-01-01,11001,ae21,7,infantil
17411,area infantil,116,buenavista,11.0,carabanchel,operativo,435672.26,4469412.857,etrs89,40.37281457,-3.75774123,camino,cruces,48,28044.0,"cmno cruces, 000048",11077767.0,1998-01-01,11003,ae21,14,infantil
17413,area infantil,115,puerta bonita,11.0,carabanchel,operativo,437152.696,4469717.058,etrs89,40.3756679,-3.74033399,calle,belzunegui,34,28025.0,"belzunegui, 000034",11076885.0,1998-01-01,11005,ae21,5,infantil
17415,area infantil,114,vista alegre,11.0,carabanchel,operativo,436928.9,4470495.25,etrs89,40.38266129,-3.74304709,calle,nuestra señora de la luz,11,28025.0,"nuestra señora de la luz, 000011",20168102.0,1998-01-01,11008,ae21,4,infantil
17419,area infantil,113,san isidro,11.0,carabanchel,operativo,437732.67,4471721.08,etrs89,40.39376459,-3.73369836,calle,roger de lauria,1,28019.0,"roger de lauria, 000001",20022458.0,2003-01-01,11013,ae21,7,infantil
17421,area infantil,114,vista alegre,11.0,carabanchel,operativo,437168.212,4471038.366,etrs89,40.38757201,-3.74028152,calle,humanitarias,23,28025.0,"humanitarias, 000023",11074528.0,2006-01-01,11018,ae21,6,infantil
17424,area infantil,113,san isidro,11.0,carabanchel,operativo,437752.43,4471716.16,etrs89,40.39372174,-3.73346507,calle,roger de lauria,1,28019.0,"roger de lauria, 000001",20022458.0,2003-01-01,11020,ae21,7,infantil
17426,area infantil,117,abrantes,11.0,carabanchel,operativo,437848.475,4470148.234,etrs89,40.37960431,-3.73218048,calle,camino viejo de leganes,225,28025.0,"camino viejo de leganes, 000225",11078796.0,2007-01-01,11023,ae21,8,infantil
17428,area infantil,117,abrantes,11.0,carabanchel,operativo,438091.87,4469956.32,etrs89,40.37789358,-3.72929473,calle,via lusitana,84b,28025.0,"via lusitana, 000084  b",31009727.0,1998-01-01,11025,ae21,7,infantil
17430,area infantil,112,opañel,11.0,carabanchel,operativo,438079.26,4471149.16,etrs89,40.38863831,-3.72955919,plaza,gandara de oro,3,28019.0,"pz gandara de oro, 000003",11070439.0,2001-01-06,11027,ae21,16,infantil
17432,area infantil,117,abrantes,11.0,carabanchel,operativo,438343.884,4470765.8,etrs89,40.38520444,-3.72640449,plaza,san vicente de paul,5,28025.0,"pz san vicente de paul, 000005",11079239.0,1998-01-01,11029,ae21,14,infantil
17434,area infantil,115,puerta bonita,11.0,carabanchel,operativo,437931.77,4470655.05,etrs89,40.38417616,-3.73124866,calle,alvarez abellan,26,28025.0,"alvarez abellan, 000026",11076008.0,2001-01-03,11030,ae21,6,infantil
17436,area infantil,114,vista alegre,11.0,carabanchel,operativo,437235.24,4470762.55,etrs89,40.38509239,-3.73946469,paseo,marcelino camacho,2,28025.0,"paseo marcelino camacho, 000002",11075326.0,2004-01-01,11032,ae21,17,infantil
17438,area infantil,115,puerta bonita,11.0,carabanchel,operativo,437595.984,4469761.173,etrs89,40.37609861,-3.73511684,calle,besolla,12,28025.0,"besolla, 000012",31045995.0,2012-02-07,11039,ae21,7,infantil
17442,area infantil,115,puerta bonita,11.0,carabanchel,operativo,436473.61,4469950.54,etrs89,40.37771972,-3.74835618,calle,federico grases,2,28025.0,"federico grases, 000002",11077155.0,1998-01-01,11042,ae21,7,infantil
16906,area infantil,52,prosperidad,5.0,chamartin,operativo,443665.32,4478146.1,etrs89,40.45206701,-3.66436761,parque,padre claret,38,28002.0,"parque felix rodriguez de la fuente , ascend",31041818.0,2006-03-04,5040,ae21,11,infantil
16907,area infantil,51,el viso,5.0,chamartin,operativo,441426.588,4477755.442,etrs89,40.44839304,-3.69073166,paseo,castellana,120,28046.0,"paseo castellana 120 , ascendiente 1: 051 ·",11020875.0,2006-03-29,5041,ae21,23,infantil
16909,area infantil,54,hispanoamerica,5.0,chamartin,operativo,441490.318,4478535.115,etrs89,40.45542117,-3.69005202,paseo,castellana,148,28046.0,"paseo castellana , ascendiente 1: 054 · hisp",11025586.0,1998-01-01,5043,ae21,21,infantil
16911,area infantil,52,prosperidad,5.0,chamartin,operativo,443251.541,4476945.33,etrs89,40.44122174,-3.6691398,calle,corazon de maria,32,28002.0,"calle corazon de maria 32 , ascendiente 1: 05",11022797.0,2007-01-09,5045,ae21,8,infantil
16913,area infantil,53,ciudad jardin,5.0,chamartin,operativo,442651.92,4477991.09,etrs89,40.4506013,-3.67630408,calle,doctor marco corera,9,28002.0,"calle doctor marco corera , ascendiente 1: 05",31042751.0,2026-06-06,5047,ae21,39,infantil
16915,area infantil,56,castilla,5.0,chamartin,operativo,441913.37,4481237.08,etrs89,40.4797913,-3.68531033,paseo,castellana,298,28046.0,"paseo castellana 298 , ascendiente 1: 056 ·",11027374.0,2027-07-06,5050,ae21,16,infantil
16917,area infantil,51,el viso,5.0,chamartin,operativo,441856.69,4477979.26,etrs89,40.45043949,-3.68568049,calle,darro,26,28002.0,"calle darro 26 , ascendiente 1: 051 · el viso",11020983.0,1998-01-01,5052,ae21,17,infantil
16919,area infantil,54,hispanoamerica,5.0,chamartin,operativo,441812.007,4478599.732,etrs89,40.45602585,-3.68626426,calle,padre damian,28,28036.0,"c · calle padre damian 26 , ascendiente 1: 054 ·",20174327.0,2019-04-07,5055,ae21,20,infantil
16921,area infantil,64,almenara,6.0,tetuan,operativo,441188.2,4479910.28,etrs89,40.46778791,-3.69374233,avenida,asturias,25,16921_COD_POSTAL_desconocido,"av · avenida asturias 25 , ascendiente 1: 064 · a",20011756.0,1998-01-01,6001,ae21,8,infantil
16923,area infantil,64,almenara,6.0,tetuan,operativo,441438.32,4480237.49,etrs89,40.47075322,-3.69082232,calle,martires de la ventilla,32,28029.0,"c · calle martires de la ventilla 32 , ascendient",20160643.0,1998-01-01,6003,ae21,10,infantil
16925,area infantil,64,almenara,6.0,tetuan,operativo,441532.623,4480514.556,etrs89,40.47325579,-3.68973549,calle,magnolias,114,28029.0,"c · calle magnolias , ascendiente 1: 064 · almena",31066971.0,2007-03-14,6006,ae21,7,infantil
16927,area infantil,64,almenara,6.0,tetuan,operativo,441032.37,4480562.8,etrs89,40.47365502,-3.69564102,calle,via limite,10,28029.0,"v · via limite 101 , ascendiente 1: 064 · almenar",31045422.0,2006-09-19,6008,ae21,27,infantil
17444,area infantil,115,puerta bonita,11.0,carabanchel,operativo,436861.808,4469427.713,etrs89,40.37303936,-3.74373169,calle,chirivita,24,28044.0,"chirivita, 000024",20106344.0,2001-01-03,11044,ae21,12,infantil
17446,area infantil,114,vista alegre,11.0,carabanchel,operativo,436348.186,4470209.785,etrs89,40.38004554,-3.74985947,calle,pingüino,2 b,28047.0,"pingüino, 000002  b",31046264.0,2001-01-03,11046,ae21,10,infantil
17447,area infantil,114,vista alegre,11.0,carabanchel,operativo,436399.91,4470186.97,etrs89,40.37984396,-3.7492479,calle,pingüino,2,28047.0,"pingüino, 000002",20119387.0,2003-01-01,11047,ae21,11,infantil
17449,area infantil,115,puerta bonita,11.0,carabanchel,operativo,436947.25,4469707.72,etrs89,40.37556826,-3.74275301,calle,aliseda,22,28025.0,"aliseda, 000022",31002569.0,2001-01-03,11049,ae21,6,infantil
17451,area infantil,117,abrantes,11.0,carabanchel,operativo,437908.98,4469753.97,etrs89,40.3760571,-3.73142934,calle,via lusitana,100,28025.0,"via lusitana, 000100",20024892.0,2003-01-01,11050,ae21,19,infantil
17453,area infantil,117,abrantes,11.0,carabanchel,operativo,437914.73,4469843.42,etrs89,40.37686334,-3.73137033,plaza,rendicion de breda,7,28025.0,"pz rendicion de breda, 000007",11078747.0,2004-01-01,11052,ae21,7,infantil
17455,area infantil,117,abrantes,11.0,carabanchel,operativo,438549.517,4470504.212,etrs89,40.38286313,-3.72395676,plaza,coimbra,8,28025.0,"pz coimbra, 000008",11079359.0,2001-01-03,11054,ae21,11,infantil
17457,area infantil,117,abrantes,11.0,carabanchel,operativo,438695.8,4470410.83,etrs89,40.38203267,-3.72222453,calle,via lusitana,3a,28025.0,"via lusitana, 000003  a",31041453.0,1998-01-01,11056,ae21,8,infantil
17461,area infantil,117,abrantes,11.0,carabanchel,operativo,438367.414,4469950.607,etrs89,40.37786253,-3.72604844,calle,via lusitana,70,28025.0,"via lusitana, 000070",11078869.0,2001-01-01,11063,ae21,13,infantil
17465,area infantil,117,abrantes,11.0,carabanchel,operativo,438639.059,4469997.474,etrs89,40.37830478,-3.72285314,calle,via lusitana,5,28025.0,"via lusitana, 000007",31033739.0,2003-01-01,11072,ae21,5,infantil
17467,area infantil,111,comillas,11.0,carabanchel,operativo,439290.16,4471155.15,etrs89,40.38878139,-3.71529383,calle,guadalete,11b,28019.0,"guadalete, 000011  c",11069677.0,2004-01-01,11078,ae21,11,infantil
17470,area infantil,114,vista alegre,11.0,carabanchel,operativo,436327.64,4470391.53,etrs89,40.38168121,-3.75011966,calle,monseñor oscar romero,73,28047.0,"monseñor oscar romero, 000073",11074921.0,2003-01-01,11081,ae21,12,infantil
17472,area infantil,117,abrantes,11.0,carabanchel,operativo,438485.73,4470602.6,etrs89,40.38374475,-3.72471769,plaza,setubal,15,28025.0,"pz setubal, 000015",11079286.0,1998-01-01,11083,ae21,9,infantil
